distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz
140.0,False,10000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,5956.929435,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.0,0.000794328235,ZERO_KEY,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,31.0,2407.299668192872
150.0,False,10000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,3758.692323,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,0.000501187234,ZERO_KEY,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,33.0,2408.709864706692
60.0,False,10000,bb84-decoy,BB84DecoyProtocol,13,0,0.0,236329.900769,0.0,0.0,0.24705264,0,7,6,0.002190027,0.0,0.0,0.0,0.0,0.0,0,1,15.0,0.031622776602,ZERO_KEY,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,15.0,2258.9921564987644
70.0,False,10000,bb84-decoy,BB84DecoyProtocol,10,0,0.0,149309.481424,0.0,0.0,0.30849711,0,5,5,0.0014898196,0.0005170631,0.0,0.0,0.0,0.0,0,1,17.0,0.01995262315,ZERO_KEY,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,17.0,2315.1344299480415
40.0,False,10000,bb84-decoy,BB84DecoyProtocol,22,0,0.0,590467.060205,0.0,0.0,0.15437251,0,16,6,0.0033288948,0.0010095911,0.0,0.0,0.0,0.0,0,2,11.0,0.079432823472,ZERO_KEY,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,11.0,2028.9885284094978
50.0,False,10000,bb84-decoy,BB84DecoyProtocol,8,0,0.0,373782.252464,0.0,0.0,0.36941665,0,6,2,0.0013357823,0.0,0.0,0.0,0.0,0.0,0,1,13.0,0.050118723363,ZERO_KEY,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,13.0,2170.0123842157127
20.0,False,100000,bb84-decoy,BB84DecoyProtocol,485,0,0.0,1463555.003808,0.0,0.0,0.00757709,0,242,243,0.0076715633,0.0013421484,0.0,0.0,0.0,0.0,0,48,7.0,0.199526231497,ZERO_KEY,0.0306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,7.0,1451.2420908365305
30.0,False,100000,bb84-decoy,BB84DecoyProtocol,292,0,0.0,930998.233977,0.0,0.0,0.01255369,0,141,151,0.0045144462,0.0010997251,0.0,0.0,0.0,0.0,0,29,9.0,0.125892541179,ZERO_KEY,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,9.0,1805.4801130003486
80.0,False,100000,bb84-decoy,BB84DecoyProtocol,30,0,0.0,94285.859175,0.0,0.0,0.11570331,0,18,12,0.0004821521,4.99451e-05,0.0,0.0,0.0,0.0,0,3,19.0,0.012589254118,ZERO_KEY,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,19.0,2350.557704105528
90.0,False,100000,bb84-decoy,BB84DecoyProtocol,12,0,0.0,59521.425474,0.0,0.0,0.26464847,0,6,6,0.0002008906,0.0,0.0,0.0,0.0,0.0,0,1,21.0,0.007943282347,ZERO_KEY,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,21.0,2372.908212464798
60.0,False,100000,bb84-decoy,BB84DecoyProtocol,79,0,0.0,236329.900769,0.0,0.0,0.04562125,0,39,40,0.0012493545,0.0001995908,0.0,0.0,0.0,0.0,0,8,15.0,0.031622776602,ZERO_KEY,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,15.0,2258.9921564987644
70.0,False,100000,bb84-decoy,BB84DecoyProtocol,43,0,0.0,149309.481424,0.0,0.0,0.08221112,0,19,24,0.000653135,0.0001995112,0.0,0.0,0.0,0.0,0,4,17.0,0.01995262315,ZERO_KEY,0.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,17.0,2315.1344299480415
140.0,False,100000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,5956.929435,0.0,0.0,0.84188612,0,1,1,3.32392e-05,0.0,0.0,0.0,0.0,0.0,0,1,31.0,0.000794328235,ZERO_KEY,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,31.0,2407.299668192872
150.0,False,100000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,3758.692323,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,0.000501187234,ZERO_KEY,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,33.0,2408.709864706692
40.0,False,100000,bb84-decoy,BB84DecoyProtocol,190,0,0.0,590467.060205,0.0,0.0,0.01922789,0,105,85,0.0030056105,0.0005019072,0.0,0.0,0.0,0.0,0,19,11.0,0.079432823472,ZERO_KEY,0.0297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,11.0,2028.9885284094978
50.0,False,100000,bb84-decoy,BB84DecoyProtocol,122,0,0.0,373782.252464,0.0,0.0,0.02978416,0,65,57,0.0019347199,0.0002989239,0.0,0.0,0.0,0.0,0,12,13.0,0.050118723363,ZERO_KEY,0.0319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,13.0,2170.0123842157127
0.0,False,100000,bb84-decoy,BB84DecoyProtocol,1217,0,0.0,3557725.013387,0.0,0.0,0.00302654,0,614,603,0.0189948226,0.0038379962,0.0,0.0,0.0,0.0,0,122,3.0,0.501187233627,ZERO_KEY,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,0.0,0.0
10.0,False,100000,bb84-decoy,BB84DecoyProtocol,753,0,0.0,2290083.617215,0.0,0.0,0.00488693,0,372,381,0.0117688243,0.0023430879,0.0,0.0,0.0,0.0,0,75,5.0,0.316227766017,ZERO_KEY,0.0354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,5.0,889.8109871493399
120.0,False,100000,bb84-decoy,BB84DecoyProtocol,4,0,0.0,14961.109045,0.0,0.0,0.60236464,0,2,2,6.67301e-05,0.0,0.0,0.0,0.0,0.0,0,1,27.0,0.001995262315,ZERO_KEY,0.0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,27.0,2401.5223760639665
130.0,False,100000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,9440.603514,0.0,0.0,0.84188612,0,1,1,1.66683e-05,4.97018e-05,0.0,0.0,0.0,0.0,0,1,29.0,0.001258925412,ZERO_KEY,0.0478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,29.0,2405.064650674613
100.0,False,100000,bb84-decoy,BB84DecoyProtocol,11,0,0.0,37567.859761,0.0,0.0,0.28491415,0,3,8,0.0001838266,0.0,0.0,0.0,0.0,0.0,0,1,23.0,0.005011872336,ZERO_KEY,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.1,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,600.0,1200.0,50.0,45.0,293.0,293.0,50.0,4,-20.0,1e-09,awg,3.0,25.0,23.0,2387.010387822641
