distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_detector_det_eff_d0
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,975,0,0.0,19902.387297,0.0,0.0,0.00377632,0,501,474,0.0001194911,1.80098e-05,1.0001e-06,0.0,0.0,0.0,0,98,24.0,0.003981071706,ZERO_KEY,6.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,619,0,0.0,12558.249224,0.0,0.0,0.0059417,0,312,307,7.50026e-05,1.89951e-05,0.0,0.0,0.0,0.0,0,62,26.0,0.002511886432,ZERO_KEY,5.9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
140.0,False,10000000,bb84-decoy,BB84DecoyProtocol,385,0,0.0,7923.995012,0.0,0.0,0.00953575,0,189,196,4.68741e-05,9.0087e-06,9.992e-07,0.0,0.0,0.0,0,38,28.0,0.001584893192,ZERO_KEY,5.7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4027,0,0.0,79197.58973,0.0,0.0,0.00091562,0,1951,2076,0.0004900355,0.0001051034,1.9969e-06,0.0,0.0,0.0,0,403,18.0,0.015848931925,ZERO_KEY,7.4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,257,0,0.0,4999.812507,0.0,0.0,0.01425109,0,137,120,3.10029e-05,9.0021e-06,0.0,0.0,0.0,0.0,0,26,30.0,0.001,ZERO_KEY,5.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2549,0,0.0,49981.257029,0.0,0.0,0.00144614,0,1262,1287,0.0003113524,5.80546e-05,0.0,0.0,0.0,0.0,0,255,20.0,0.01,ZERO_KEY,10.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,257204,0,0.0,4819313.396138,0.26983251,0.26811775,0.27155245,69402,128058,129146,0.0283801331,0.0165288843,0.0136518737,0.24578862,0.4069662,0.4999634,331,25720,0.0,1.0,ZERO_KEY,6.3575,3770,1935,1835,0,0,0,331,0,0,0,0,0,60820,30336,30336,3879,261311,25606,0,0,0,0,0,3926,0,331,522353,0,False,False,0,"{""afterpulse_total_count"": 25606, ""ap_depth_d0"": 0",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,67096,0,0.0,1244223.316069,0.26910695,0.26575379,0.27248009,18056,33561,33535,0.0073948635,0.0043595348,0.0035840897,0.24497836,0.41227668,0.5,28,6710,6.0,0.251188643151,ZERO_KEY,5.7907,233,112,121,0,0,0,28,0,0,0,0,0,15213,7513,7513,722,66980,6548,0,0,0,0,0,364,0,28,134234,0,False,False,0,"{""afterpulse_total_count"": 6548, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,26926,0,0.0,498132.008858,0.26836515,0.26307916,0.27370117,7226,13435,13491,0.0029825563,0.0016797923,0.0013825609,0.24732895,0.40047676,0.50036206,3,2693,10.0,0.1,ZERO_KEY,5.7141,53,25,28,0,0,0,3,0,0,0,0,0,6138,3014,3014,253,26978,2686,0,0,0,0,0,85,0,3,53859,0,False,False,0,"{""afterpulse_total_count"": 2686, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,105720,0,0.0,1961257.174125,0.26959894,0.26692565,0.27228488,28502,52988,52732,0.0116583597,0.0067966906,0.0056513227,0.246028,0.40512292,0.50008851,50,10572,4.0,0.398107170553,ZERO_KEY,5.8465,626,288,338,0,0,0,50,0,0,0,0,0,24327,12128,12128,1231,106134,10596,0,0,0,0,0,787,0,50,212886,0,False,False,0,"{""afterpulse_total_count"": 10596, ""ap_depth_d0"": 0",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,42545,0,0.0,787764.660056,0.26675285,0.26255467,0.27098289,11349,21280,21265,0.004675695,0.0027501258,0.0023888892,0.2415858,0.40283843,0.50041841,13,4254,8.0,0.158489319246,ZERO_KEY,5.7483,96,47,49,0,0,0,13,0,0,0,0,0,9682,4864,4864,403,42343,4176,0,0,0,0,0,169,0,13,84834,0,False,False,0,"{""afterpulse_total_count"": 4176, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,166297,0,0.0,3081872.882826,0.26943962,0.26730826,0.27157901,44807,82811,83486,0.0183321173,0.0107218964,0.0089157328,0.24506341,0.41484106,0.50011223,131,16630,2.0,0.63095734448,ZERO_KEY,10.0623,1541,785,756,0,0,0,131,0,0,0,0,0,38117,19178,19178,2141,167366,16628,0,0,0,0,0,1739,0,131,334905,0,False,False,0,"{""afterpulse_total_count"": 16628, ""ap_depth_d0"": 0",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,6770,0,0.0,125476.128422,0.27400295,0.26340399,0.28479689,1855,3385,3385,0.0007471954,0.0004320302,0.0003601855,0.25158916,0.40277778,0.5,1,677,16.0,0.025118864315,ZERO_KEY,5.6107,4,0,4,0,0,0,1,0,0,0,0,0,1555,763,763,66,6719,632,0,0,0,0,0,16,0,1,13530,0,False,False,0,"{""afterpulse_total_count"": 632, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1682,0,0.0,31540.40448,0.25921522,0.23841113,0.28086273,436,858,824,0.000186067,0.0001162311,7.70389e-05,0.22834117,0.43103448,0.49350649,1,168,22.0,0.006309573445,ZERO_KEY,6.0044,0,0,0,0,0,0,1,0,0,0,0,0,380,188,188,13,1721,171,0,0,0,0,0,5,0,1,3452,0,False,False,0,"{""afterpulse_total_count"": 171, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1048,0,0.0,19902.387297,0.2490458,0.22312081,0.27638816,261,509,539,0.0001151519,6.7937e-05,5.89445e-05,0.22258415,0.33823529,0.49152542,1,105,24.0,0.003981071706,ZERO_KEY,5.9759,0,0,0,0,0,0,1,0,0,0,0,0,218,111,111,13,1022,105,0,0,0,0,0,1,0,1,2156,0,False,False,0,"{""afterpulse_total_count"": 105, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4118,0,0.0,79197.58973,0.27974745,0.26607641,0.29373161,1152,2098,2020,0.0004581741,0.0002417184,0.000211065,0.25457026,0.41322314,0.50236967,1,412,18.0,0.015848931925,ZERO_KEY,6.0554,2,0,2,0,0,0,1,0,0,0,0,0,956,484,484,33,4326,401,0,0,0,0,0,6,0,1,8445,0,False,False,0,"{""afterpulse_total_count"": 401, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2699,0,0.0,49981.257029,0.26602445,0.24942971,0.28312809,718,1356,1343,0.0003018347,0.0001570889,0.0001270638,0.24057971,0.46496815,0.50393701,1,270,20.0,0.01,ZERO_KEY,6.0437,0,0,0,0,0,0,1,0,0,0,0,0,577,295,295,26,2647,276,0,0,0,0,0,4,0,1,5360,0,False,False,0,"{""afterpulse_total_count"": 276, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,16763,0,0.0,314733.983913,0.26737457,0.26068559,0.27414436,4482,8419,8344,0.0018540462,0.0010569376,0.0008733485,0.24479202,0.41816462,0.49942726,1,1676,12.0,0.063095734448,ZERO_KEY,9.3453,15,8,7,0,0,0,1,0,0,0,0,0,4072,2052,2052,179,16826,1682,0,0,0,0,0,55,0,1,33802,0,False,False,0,"{""afterpulse_total_count"": 1682, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,680,0,0.0,12558.249224,0.29558824,0.26150653,0.33145512,201,336,344,7.56114e-05,4.40216e-05,3.10295e-05,0.28429752,0.31818182,0.51612903,1,68,26.0,0.002511886432,ZERO_KEY,6.0162,0,0,0,0,0,0,1,0,0,0,0,0,154,75,75,9,670,73,0,0,0,0,0,1,0,1,1367,0,False,False,0,"{""afterpulse_total_count"": 73, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
140.0,True,10000000,bb84-decoy,BB84DecoyProtocol,384,0,0.0,7923.995012,0.26822917,0.22455072,0.31552162,103,195,189,4.32549e-05,2.4027e-05,1.39717e-05,0.24277457,0.45833333,0.57142857,1,38,28.0,0.001584893192,ZERO_KEY,6.0147,0,0,0,0,0,0,1,0,0,0,0,0,92,46,46,2,387,28,0,0,0,0,0,2,0,1,796,0,False,False,0,"{""afterpulse_total_count"": 28, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,10577,0,0.0,198756.860882,0.27191075,0.26344765,0.28049958,2876,5318,5259,0.001166713,0.0006839029,0.0005592215,0.24855367,0.4122807,0.49910555,1,1058,14.0,0.039810717055,ZERO_KEY,12.1567,1,0,1,0,0,0,1,0,0,0,0,0,2401,1176,1176,101,10764,1076,0,0,0,0,0,28,0,1,21400,0,False,False,0,"{""afterpulse_total_count"": 1076, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,246,0,0.0,4999.812507,0.26829268,0.21398773,0.32827589,66,129,117,2.67506e-05,1.29981e-05,1.89996e-05,0.22429907,0.69230769,0.52631579,1,25,30.0,0.001,ZERO_KEY,5.8558,0,0,0,0,0,0,1,0,0,0,0,0,61,25,25,5,257,29,0,0,0,0,0,0,0,1,525,0,False,False,0,"{""afterpulse_total_count"": 29, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,121043,29359,0.0029359,2920410.345794,0.0,0.0,3.048e-05,0,60183,60860,0.0147472432,0.0029873017,8.99181e-05,0.0,0.0,0.5,0,12104,4.0,0.398107170553,OK,6.5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241747,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
