distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_source_intended_proof
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,104328,21813,0.0021813,1857667.938681,0.0,0.0,3.536e-05,0,52167,52161,0.0167556452,0.0018974905,0.0,0.0,0.0,0.0,0,10433,6.0,0.251188643151,OK,5.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208410,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,26590,5478,0.0005478,471544.43659,0.0,0.0,0.00013872,0,13336,13254,0.004263223,0.0005035496,0.0,0.0,0.0,0.0,0,2659,12.0,0.063095734448,OK,6.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52919,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,16802,3455,0.0003455,297913.24554,0.0,0.0,0.00021953,0,8351,8451,0.0026990067,0.0003041408,0.0,0.0,0.0,0.0,0,1680,14.0,0.039810717055,OK,5.6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33609,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,65636,13763,0.0013763,1178166.633955,0.0,0.0,5.62e-05,0,32803,32833,0.0105372011,0.0012037398,0.0,0.0,0.0,0.0,0,6564,8.0,0.158489319246,OK,6.7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131139,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
50.0,False,10000000,bb84-decoy,BB84DecoyProtocol,41837,8685,0.0008685,745804.867286,0.0,0.0,8.817e-05,0,20970,20867,0.0067107776,0.0007806511,0.0,0.0,0.0,0.0,0,4184,10.0,0.1,OK,5.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83173,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4245,867,8.67e-05,74957.836219,0.0,0.0,0.00086862,0,2185,2060,0.0006829046,7.35589e-05,0.0,0.0,0.0,0.0,0,424,20.0,0.01,OK,5.5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
110.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2716,546,5.46e-05,47305.011649,0.0,0.0,0.00135728,0,1368,1348,0.0004352201,5.24594e-05,0.0,0.0,0.0,0.0,0,272,22.0,0.006309573445,OK,6.7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5373,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,394148,86835,0.0086835,7100768.934142,0.0,0.0,9.36e-06,0,197208,196940,0.063160195,0.0076198184,0.0,0.0,0.0,0.0,0,39415,0.0,1.0,OK,8.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788443,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,253653,54822,0.0054822,4570014.367521,0.0,0.0,1.454e-05,0,126638,127015,0.0406940386,0.0046899015,0.0,0.0,0.0,0.0,0,25365,2.0,0.63095734448,OK,7.5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507504,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
80.0,False,10000000,bb84-decoy,BB84DecoyProtocol,10525,2180,0.000218,188125.672884,0.0,0.0,0.00035043,0,5247,5278,0.0016904459,0.0001909533,0.0,0.0,0.0,0.0,0,1052,16.0,0.025118864315,OK,6.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21138,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,6893,1374,0.0001374,118761.113627,0.0,0.0,0.00053502,0,3415,3478,0.0011070688,0.0001258927,0.0,0.0,0.0,0.0,0,689,18.0,0.015848931925,OK,10.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13538,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
140.0,False,10000000,bb84-decoy,BB84DecoyProtocol,657,136,1.36e-05,11885.639336,0.0,0.0,0.005599,0,315,342,0.0001042848,1.55168e-05,0.0,0.0,0.0,0.0,0,66,28.0,0.001584893192,OK,5.6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,445,85,8.5e-06,7499.578149,0.0,0.0,0.00825535,0,241,204,7.01796e-05,1.1995e-05,0.0,0.0,0.0,0.0,0,44,30.0,0.001,OK,5.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1729,344,3.44e-05,29851.35302,0.0,0.0,0.00213126,0,847,882,0.0002762825,3.55086e-05,0.0,0.0,0.0,0.0,0,173,24.0,0.003981071706,OK,6.3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1006,216,2.16e-05,18836.486761,0.0,0.0,0.00366016,0,479,527,0.0001626233,1.49917e-05,0.0,0.0,0.0,0.0,0,101,26.0,0.002511886432,OK,5.7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,163951,24290,0.002429,2920410.345794,0.01509597,0.01448187,0.01571008,2475,81810,82141,0.0262965222,0.0030705614,1.59924e-05,0.01500181,0.0149886,0.5,1,16395,4.0,0.398107170553,OK,6.0693,251,129,122,0,0,0,1,0,0,0,0,0,32948,16346,16346,229,163588,334,0,0,0,0,0,1383,0,1,327320,0,False,False,0,"{""afterpulse_total_count"": 334, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,103713,15308,0.0015308,1857667.938681,0.015109,0.01434457,0.01587343,1567,51665,52048,0.0166501888,0.0018767803,1.20165e-05,0.0149999,0.01491345,0.5,1,10371,6.0,0.251188643151,OK,5.7905,100,46,54,0,0,0,1,0,0,0,0,0,20862,10355,10355,147,103471,209,0,0,0,0,0,542,0,1,207409,0,False,False,0,"{""afterpulse_total_count"": 209, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,66417,9596,0.0009596,1178166.633955,0.01513167,0.01415984,0.0161035,1005,33211,33206,0.0106609158,0.0012087168,9.0021e-06,0.01500399,0.01490066,0.5,1,6642,8.0,0.158489319246,OK,6.609,50,28,22,0,0,0,1,0,0,0,0,0,13267,6632,6632,98,66649,151,0,0,0,0,0,232,0,1,132667,0,False,False,0,"{""afterpulse_total_count"": 151, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,41724,6063,0.0006063,745804.867286,0.01517112,0.01396292,0.01637933,633,20883,20841,0.0066946803,0.0007715455,7.4984e-06,0.0150127,0.01490603,0.46666667,1,4172,10.0,0.1,OK,5.9155,15,7,8,0,0,0,1,0,0,0,0,0,8264,4163,4163,64,41937,98,0,0,0,0,0,109,0,1,83591,0,False,False,0,"{""afterpulse_total_count"": 98, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,394854,3937,0.0003937,7100768.934142,0.01509672,0.01470882,0.01548462,5961,197438,197416,0.0632951497,0.0074996186,3.99913e-05,0.0149982,0.015005,0.5,2,39485,0.0,1.0,OK,6.6488,1575,807,768,0,0,0,2,1,0,0,0,0,82905,41623,41623,574,395749,803,0,0,0,0,0,7952,0,1,790925,0,False,False,0,"{""afterpulse_total_count"": 803, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,254661,697,6.97e-05,4570014.367521,0.01509458,0.01460951,0.01557964,3844,127357,127304,0.0408331504,0.0048096457,2.45087e-05,0.01500073,0.0150665,0.48979592,1,25466,2.0,0.63095734448,OK,6.2141,629,297,332,0,0,0,1,0,0,0,0,0,52288,26002,26002,346,253941,518,0,0,0,0,0,3316,0,1,508512,0,False,False,0,"{""afterpulse_total_count"": 518, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,26275,3829,0.0003829,471544.43659,0.01507136,0.0135464,0.01659632,396,13171,13104,0.0042188905,0.0004752538,2.0007e-06,0.01500731,0.01473684,0.5,1,2628,12.0,0.063095734448,OK,5.5109,6,4,2,0,0,0,1,0,0,0,0,0,5176,2628,2628,25,26370,50,0,0,0,0,0,40,0,1,52791,0,False,False,0,"{""afterpulse_total_count"": 50, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,16654,2409,0.0002409,297913.24554,0.01519155,0.01316368,0.01721941,253,8367,8287,0.0026756843,0.0002955766,3.5003e-06,0.01500997,0.01353638,0.57142857,1,1665,14.0,0.039810717055,OK,5.6577,1,1,0,0,0,0,1,0,0,0,0,0,3318,1644,1644,21,16705,33,0,0,0,0,0,26,0,1,33320,0,False,False,0,"{""afterpulse_total_count"": 33, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,10650,1511,0.0001511,188125.672884,0.01502347,0.01245943,0.01758751,160,5326,5324,0.0017147443,0.0001797097,0.0,0.01496453,0.01671309,0.0,1,1065,16.0,0.025118864315,OK,9.7107,0,0,0,0,0,0,1,0,0,0,0,0,2136,1064,1064,12,10560,19,0,0,0,0,0,11,0,1,21108,0,False,False,0,"{""afterpulse_total_count"": 19, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,6508,965,9.65e-05,118761.113627,0.01521205,0.01184813,0.01857597,99,3278,3230,0.0010481443,0.0001095449,9.987e-07,0.01495149,0.01826484,0.5,1,651,18.0,0.015848931925,OK,5.4648,0,0,0,0,0,0,1,0,0,0,0,0,1354,650,650,8,6594,10,0,0,0,0,0,1,0,1,13194,0,False,False,0,"{""afterpulse_total_count"": 10, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1636,239,2.39e-05,29851.35302,0.01466993,0.00833931,0.02100054,24,835,801,0.0002657197,2.10023e-05,0.0,0.01505646,0.0,0.0,1,164,24.0,0.003981071706,OK,7.5237,0,0,0,0,0,0,1,0,0,0,0,0,324,168,168,1,1661,2,0,0,0,0,0,0,0,1,3305,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1025,155,1.55e-05,18836.486761,0.01365854,0.00427059,0.02304648,14,512,513,0.0001654744,1.60048e-05,0.0,0.01409869,0.0,0.0,1,102,26.0,0.002511886432,OK,5.2883,0,0,0,0,0,0,1,0,0,0,0,0,227,111,111,1,1126,2,0,0,0,0,0,0,0,1,2102,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
140.0,True,10000000,bb84-decoy,BB84DecoyProtocol,706,92,9.2e-06,11885.639336,0.01416431,0.00165923,0.02666938,10,359,347,0.0001134942,1.24938e-05,0.0,0.01468429,0.0,0.0,1,71,28.0,0.001584893192,OK,5.5124,0,0,0,0,0,0,1,0,0,0,0,0,115,59,59,0,698,1,0,0,0,0,0,0,0,1,1388,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,418,59,5.9e-06,7499.578149,0.01435407,0.0,0.02910369,6,207,211,6.83298e-05,4.0008e-06,0.0,0.01463415,0.0,0.0,1,42,30.0,0.001,OK,8.3127,0,0,0,0,0,0,1,0,0,0,0,0,83,33,33,0,394,0,0,0,0,0,0,0,0,1,790,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,393736,91974,0.0091974,7100768.934142,0.0,0.0,9.37e-06,0,196454,197282,0.0631517871,0.0074277871,0.0,0.0,0.0,0.0,0,39374,0.0,1.0,OK,6.6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787365,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,254126,57670,0.005767,4570014.367521,0.0,0.0,1.452e-05,0,126741,127385,0.0407901658,0.0047289895,0.0,0.0,0.0,0.0,0,25413,2.0,0.63095734448,OK,6.3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507932,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,162952,36798,0.0036798,2920410.345794,0.0,0.0,2.264e-05,0,81580,81372,0.0261463492,0.0030238783,0.0,0.0,0.0,0.0,0,16295,4.0,0.398107170553,OK,6.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325811,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,103865,22350,0.002235,1857667.938681,0.0,0.0,3.552e-05,0,51821,52044,0.0166797841,0.0018843562,0.0,0.0,0.0,0.0,0,10386,6.0,0.251188643151,OK,6.3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207877,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,66170,14579,0.0014579,1178166.633955,0.0,0.0,5.575e-05,0,33073,33097,0.0106207306,0.0012135953,0.0,0.0,0.0,0.0,0,6617,8.0,0.158489319246,OK,5.7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131737,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
50.0,False,10000000,bb84-decoy,BB84DecoyProtocol,41568,9497,0.0009497,745804.867286,0.0,0.0,8.874e-05,0,20606,20962,0.0066697791,0.0007758782,0.0,0.0,0.0,0.0,0,4157,10.0,0.1,OK,7.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83196,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,26364,5779,0.0005779,471544.43659,0.0,0.0,0.00013991,0,13146,13218,0.0042321063,0.0004824322,0.0,0.0,0.0,0.0,0,2636,12.0,0.063095734448,OK,5.6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52872,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
