distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_source_intended_proof
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,34288,0,0.0,471544.43659,0.00023332,0.00012574,0.0003409,8,17035,17253,0.0042275185,0.0004606435,1.59778e-05,0.0,0.0,0.5,0,3429,12.0,0.063095734448,ZERO_KEY,8.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68322,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,21576,0,0.0,297913.24554,0.00023174,6.078e-05,0.0004027,5,10725,10851,0.0026564557,0.0003076371,1.10035e-05,0.0,0.0,0.45454545,0,2158,14.0,0.039810717055,ZERO_KEY,9.9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43274,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,86117,0,0.0,1178166.633955,0.00026708,0.00022424,0.00030991,23,42898,43219,0.0106048876,0.001229468,4.49671e-05,0.0,0.0,0.51111111,0,8612,8.0,0.158489319246,ZERO_KEY,11.5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171998,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
50.0,False,10000000,bb84-decoy,BB84DecoyProtocol,53961,0,0.0,745804.867286,0.00020385,0.00013549,0.00027221,11,27003,26958,0.0066462132,0.0007604586,2.30148e-05,0.0,0.0,0.47826087,0,5396,10.0,0.1,ZERO_KEY,7.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108686,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2190,0,0.0,29851.35302,0.0,0.0,0.001683,0,1111,1079,0.0002696049,3.30179e-05,0.0,0.0,0.0,0.0,0,219,24.0,0.003981071706,ZERO_KEY,15.9373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1379,0,0.0,18836.486761,0.0,0.0,0.00267146,0,683,696,0.0001702559,1.49961e-05,2e-06,0.0,0.0,0.0,0,138,26.0,0.002511886432,ZERO_KEY,13.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,85511,0,0.0,1178166.633955,0.03941013,0.03646228,0.04235798,3370,42737,42774,0.009532133,0.004950827,0.0043019996,0.01500131,0.01495856,0.5,1,8551,8.0,0.158489319246,ZERO_KEY,7.111,378,188,190,0,0,0,1,0,0,0,0,0,17197,8483,8483,115,86157,171,0,0,0,0,0,402,0,1,172331,0,False,False,0,"{""afterpulse_total_count"": 171, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,54445,0,0.0,745804.867286,0.03901185,0.03532028,0.04270341,2124,27315,27130,0.0060723331,0.0031603721,0.0026990472,0.01500247,0.01488755,0.5,1,5444,10.0,0.1,ZERO_KEY,6.591,141,82,59,0,0,0,1,0,0,0,0,0,11010,5535,5535,62,54391,92,0,0,0,0,0,168,0,1,109035,0,False,False,0,"{""afterpulse_total_count"": 92, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,211156,0,0.0,2920410.345794,0.03946371,0.03759251,0.04133491,8333,105320,105836,0.0235518164,0.0120715549,0.0106583806,0.01499705,0.01500207,0.49990614,1,21116,4.0,0.398107170553,ZERO_KEY,8.712,2409,1190,1219,0,0,0,1,0,0,0,0,0,43513,21866,21866,288,212353,444,0,0,0,0,0,2354,0,1,425494,0,False,False,0,"{""afterpulse_total_count"": 444, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,134047,0,0.0,1857667.938681,0.04017248,0.03782437,0.04252058,5385,66973,67074,0.0149430156,0.0075657799,0.0069522944,0.01500243,0.01504553,0.5,1,13405,6.0,0.251188643151,ZERO_KEY,6.6227,949,494,455,0,0,0,1,0,0,0,0,0,27512,13810,13810,201,135259,282,0,0,0,0,0,938,0,1,270892,0,False,False,0,"{""afterpulse_total_count"": 282, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,34249,0,0.0,471544.43659,0.0395924,0.03492602,0.04425878,1356,17114,17135,0.0038198377,0.0019528848,0.0017366929,0.01498691,0.01536098,0.5,1,3425,12.0,0.063095734448,ZERO_KEY,8.3432,49,21,28,0,0,0,1,0,0,0,0,0,6814,3461,3461,40,34294,68,0,0,0,0,0,70,0,1,68626,0,False,False,0,"{""afterpulse_total_count"": 68, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,21301,0,0.0,297913.24554,0.03920004,0.03323853,0.04516154,835,10663,10638,0.0023806744,0.0011908309,0.0010644215,0.01496377,0.01511335,0.5,1,2130,14.0,0.039810717055,ZERO_KEY,6.5297,30,16,14,0,0,0,1,0,0,0,0,0,4383,2241,2241,28,21826,42,0,0,0,0,0,30,0,1,43234,0,False,False,0,"{""afterpulse_total_count"": 42, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2224,0,0.0,29851.35302,0.04046763,0.02133263,0.05960263,90,1105,1119,0.0002479329,0.0001248841,0.0001158909,0.01512859,0.016,0.5,1,222,24.0,0.003981071706,ZERO_KEY,6.6438,2,2,0,0,0,0,1,0,0,0,0,0,400,190,190,2,2198,3,0,0,0,0,0,0,0,1,4402,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1357,0,0.0,18836.486761,0.03463522,0.01040191,0.05886854,47,658,699,0.0001539723,7.10348e-05,5.40513e-05,0.01542208,0.01408451,0.5,1,136,26.0,0.002511886432,ZERO_KEY,6.7425,0,0,0,0,0,0,1,0,0,0,0,0,288,137,137,4,1361,7,0,0,0,0,0,2,0,1,2716,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,500160,0,0.0,7100768.934142,0.03997121,0.03875737,0.04118504,19992,250460,249700,0.0556798397,0.0290277474,0.0257310292,0.0149989,0.01501274,0.5,1,50016,0.0,1.0,ZERO_KEY,9.0162,13919,6997,6922,0,0,0,1,0,0,0,0,0,107918,54010,54010,736,513784,983,0,0,0,0,0,13177,0,1,1028222,0,False,False,0,"{""afterpulse_total_count"": 983, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,326276,0,0.0,4570014.367521,0.03988035,0.03837505,0.04138565,13012,163110,163166,0.0363493662,0.018729085,0.0167477688,0.01499995,0.01499626,0.50002987,1,32628,2.0,0.63095734448,ZERO_KEY,8.9591,5791,2917,2874,0,0,0,1,0,0,0,0,0,68290,34223,34223,481,332037,696,0,0,0,0,0,5620,0,1,664407,0,False,False,0,"{""afterpulse_total_count"": 696, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,13868,0,0.0,188125.672884,0.04059706,0.03324035,0.04795377,563,6978,6890,0.001545387,0.0007740542,0.0007303761,0.0149628,0.01550388,0.50136986,1,1387,16.0,0.025118864315,ZERO_KEY,6.8847,13,10,3,0,0,0,1,0,0,0,0,0,2731,1365,1365,15,13854,22,0,0,0,0,0,16,0,1,27667,0,False,False,0,"{""afterpulse_total_count"": 22, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,8450,0,0.0,118761.113627,0.03893491,0.02949728,0.04837254,329,4245,4205,0.0009404757,0.0005094065,0.0004171285,0.01488768,0.01568627,0.50119904,1,845,18.0,0.015848931925,ZERO_KEY,7.6266,3,2,1,0,0,0,1,0,0,0,0,0,1768,902,902,9,8500,11,0,0,0,0,0,4,0,1,17139,0,False,False,0,"{""afterpulse_total_count"": 11, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,5535,0,0.0,74957.836219,0.03920506,0.02735343,0.05105669,217,2747,2788,0.0006199172,0.0002971682,0.0002781396,0.01512097,0.01346801,0.49640288,1,554,20.0,0.01,ZERO_KEY,9.1684,2,0,2,0,0,0,1,0,0,0,0,0,1109,542,542,5,5532,7,0,0,0,0,0,1,0,1,10946,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3402,0,0.0,47305.011649,0.03791887,0.02307341,0.05276433,129,1704,1698,0.0003807563,0.0001973924,0.0001580798,0.01509682,0.01522843,0.50632911,1,340,22.0,0.006309573445,ZERO_KEY,6.1683,1,1,0,0,0,0,1,0,0,0,0,0,678,337,337,3,3365,6,0,0,0,0,0,1,0,1,6817,0,False,False,0,"{""afterpulse_total_count"": 6, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,512413,0,0.0,7100768.934142,0.00022443,0.00021723,0.00023163,115,256614,255799,0.0630888835,0.0075591441,0.0002300531,0.0,0.0,0.5,0,51241,0.0,1.0,ZERO_KEY,7.7326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025965,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,331599,0,0.0,4570014.367521,0.00022919,0.00021807,0.00024032,76,165304,166295,0.0408391833,0.0046980786,0.0001509903,0.0,0.0,0.50331126,0,33160,2.0,0.63095734448,ZERO_KEY,7.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662348,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,86108,0,0.0,1178166.633955,0.00027872,0.00023588,0.00032156,24,43094,43014,0.0106130969,0.0011393068,4.80229e-05,0.0,0.0,0.5,0,8611,8.0,0.158489319246,ZERO_KEY,6.7214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172302,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.9,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
