distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_detector_det_eff_d0
20.0,False,1000000,bb84-decoy,BB84DecoyProtocol,36200,7040,0.00704,14228526.587909,0.0,0.0,0.0001019,0,18037,18163,0.0440310236,0.009553981,0.0002895367,0.0,0.0,0.51724138,0,3620,4.0,0.398107170553,OK,2.4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72314,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
10.0,False,1000000,bb84-decoy,BB84DecoyProtocol,54872,12770,0.01277,21239145.816525,0.0,0.0,6.722e-05,0,27513,27359,0.066745107,0.0143622444,0.0005489734,0.0,0.0,0.50909091,0,5487,2.0,0.63095734448,OK,2.4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110231,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
40.0,True,1000000,bb84-decoy,BB84DecoyProtocol,15856,0,0.0,6051919.73797,0.27610999,0.26916132,0.28314088,4378,7862,7994,0.0174189816,0.0105710778,0.0086142849,0.25410718,0.40037771,0.5011655,27,1586,8.0,0.158489319246,ZERO_KEY,1.3543,56,29,27,0,0,0,27,0,0,0,0,0,961,451,451,225,16179,1636,0,0,0,0,0,221,0,27,32168,0,False,False,0,"{""afterpulse_total_count"": 1636, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
30.0,True,1000000,bb84-decoy,BB84DecoyProtocol,24406,0,0.0,9344005.374068,0.26825371,0.26270263,0.27386001,6547,12160,12246,0.0268606729,0.0153656236,0.0137099123,0.24435146,0.38536904,0.5003663,43,2441,6.0,0.251188643151,ZERO_KEY,1.3741,198,102,96,0,0,0,43,0,0,0,0,0,1535,781,781,380,24455,2449,0,0,0,0,0,462,0,43,49449,0,False,False,0,"{""afterpulse_total_count"": 2449, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
0.0,True,1000000,bb84-decoy,BB84DecoyProtocol,82994,0,0.0,30860666.66667,0.27236909,0.26934234,0.27541175,22605,41488,41506,0.0910185209,0.0561943806,0.0455904858,0.24818721,0.39733096,0.50021939,500,8299,0.0,1.0,ZERO_KEY,2.5393,2514,1242,1272,0,0,0,500,1,0,0,0,0,6115,3027,3027,2822,86753,8216,0,0,0,0,0,5346,0,499,173725,0,False,False,0,"{""afterpulse_total_count"": 8216, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
80.0,True,1000000,bb84-decoy,BB84DecoyProtocol,2495,0,0.0,997239.776633,0.25891784,0.24182039,0.27658289,646,1263,1232,0.002759295,0.001561552,0.0013150366,0.23153602,0.4522293,0.50381679,1,250,16.0,0.025118864315,ZERO_KEY,1.2537,4,0,4,0,0,0,1,0,0,0,0,0,147,70,70,25,2526,273,0,0,0,0,0,8,0,1,5094,0,False,False,0,"{""afterpulse_total_count"": 273, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
100.0,True,1000000,bb84-decoy,BB84DecoyProtocol,959,0,0.0,398803.590823,0.28467153,0.25628745,0.31438451,273,485,474,0.0010629903,0.0004179604,0.0006707982,0.26470588,0.38095238,0.50746269,1,96,20.0,0.01,ZERO_KEY,1.1257,0,0,0,0,0,0,1,0,0,0,0,0,70,39,39,5,996,104,0,0,0,0,0,1,0,1,1958,0,False,False,0,"{""afterpulse_total_count"": 104, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
70.0,True,1000000,bb84-decoy,BB84DecoyProtocol,4100,0,0.0,1573634.820199,0.26121951,0.24782478,0.27495529,1071,2044,2056,0.0045006628,0.0025567274,0.002444817,0.23395388,0.390625,0.49795918,1,410,14.0,0.039810717055,ZERO_KEY,1.4254,5,2,3,0,0,0,1,0,0,0,0,0,265,121,121,36,4104,380,0,0,0,0,0,25,0,1,8198,0,False,False,0,"{""afterpulse_total_count"": 380, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
60.0,False,1000000,bb84-decoy,BB84DecoyProtocol,6128,99,9.9e-05,2476946.440175,0.0,0.0,0.00060179,0,3031,3097,0.007466558,0.0015156199,3.0077e-05,0.0,0.0,0.33333333,0,613,12.0,0.063095734448,OK,2.7906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12228,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
110.0,True,1000000,bb84-decoy,BB84DecoyProtocol,669,0,0.0,251906.112011,0.27952167,0.24580442,0.31519734,187,340,329,0.0007513599,0.0004196014,0.0002599428,0.2562396,0.38095238,0.5,1,67,22.0,0.006309573445,ZERO_KEY,1.3109,0,0,0,0,0,0,1,0,0,0,0,0,40,23,23,6,635,58,0,0,0,0,0,3,0,1,1297,0,False,False,0,"{""afterpulse_total_count"": 58, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
