distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_source_intended_proof
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,120573,0,0.0,2920410.345794,0.0003981,0.0003675,0.00042869,48,60560,60013,0.0146842122,0.0029636915,9.61379e-05,0.0,0.0,0.5,0,12057,4.0,0.398107170553,ZERO_KEY,8.4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241847,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,77123,0,0.0,1857667.938681,0.00037602,0.00032819,0.00042385,29,38527,38596,0.009402165,0.0018476643,5.7933e-05,0.0,0.0,0.5,0,7712,6.0,0.251188643151,ZERO_KEY,9.2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153187,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,19057,0,0.0,471544.43659,0.00031484,0.00012129,0.0005084,6,9571,9486,0.0023213779,0.0004786295,1.19833e-05,0.0,0.0,0.5,0,1906,12.0,0.063095734448,ZERO_KEY,10.5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38629,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,12235,0,0.0,297913.24554,0.00040866,0.00010721,0.00071012,5,6086,6149,0.0014879301,0.0003186599,1.00032e-05,0.0,0.0,0.5,0,1224,14.0,0.039810717055,ZERO_KEY,8.9633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24471,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,19281,0,0.0,471544.43659,0.03905399,0.032829,0.04527899,753,9602,9679,0.0021427839,0.0011819303,0.0009563816,0.01499154,0.01522843,0.5,1,1928,12.0,0.063095734448,ZERO_KEY,6.6327,17,6,11,0,0,0,1,0,0,0,0,0,4072,2052,2052,20,19294,33,0,0,0,0,0,22,0,1,38537,0,False,False,0,"{""afterpulse_total_count"": 33, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,12057,0,0.0,297913.24554,0.03906444,0.03114952,0.04697936,471,5968,6089,0.0013379575,0.0007518932,0.0006012381,0.01494768,0.01462766,0.49916805,1,1206,14.0,0.039810717055,ZERO_KEY,6.4535,5,2,3,0,0,0,1,0,0,0,0,0,2401,1176,1176,15,12301,21,0,0,0,0,0,15,0,1,24488,0,False,False,0,"{""afterpulse_total_count"": 21, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,120618,0,0.0,2920410.345794,0.03962924,0.037151,0.04210749,4780,60144,60474,0.0133702806,0.007523085,0.006126518,0.01500351,0.01502859,0.5,1,12062,4.0,0.398107170553,ZERO_KEY,7.1402,805,403,402,0,0,0,1,0,0,0,0,0,24327,12128,12128,149,121383,242,0,0,0,0,0,804,0,1,242743,0,False,False,0,"{""afterpulse_total_count"": 242, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,76282,0,0.0,1857667.938681,0.03997011,0.03685141,0.04308881,3049,38202,38080,0.0084413772,0.0048348299,0.0039239086,0.0150043,0.01486989,0.50025471,1,7628,6.0,0.251188643151,ZERO_KEY,6.8595,326,155,171,0,0,0,1,0,0,0,0,0,15213,7513,7513,89,76414,147,0,0,0,0,0,347,0,1,153019,0,False,False,0,"{""afterpulse_total_count"": 147, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,48185,0,0.0,1178166.633955,0.03970115,0.03577447,0.04362783,1913,24191,23994,0.0053395444,0.0030153309,0.0024528594,0.01498197,0.01526718,0.5,1,4818,8.0,0.158489319246,ZERO_KEY,6.7441,137,63,74,0,0,0,1,0,0,0,0,0,9682,4864,4864,67,48166,104,0,0,0,0,0,129,0,1,96732,0,False,False,0,"{""afterpulse_total_count"": 104, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,30783,0,0.0,745804.867286,0.03882013,0.03390942,0.04373083,1195,15380,15403,0.0034220606,0.0018890156,0.001513709,0.01500876,0.01483837,0.5,1,3078,10.0,0.1,ZERO_KEY,6.6642,63,32,31,0,0,0,1,0,0,0,0,0,6138,3014,3014,33,30802,57,0,0,0,0,0,53,0,1,61459,0,False,False,0,"{""afterpulse_total_count"": 57, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,292675,0,0.0,7100768.934142,0.03979158,0.03819941,0.04138375,11646,146639,146036,0.0324341699,0.0182740275,0.0149488167,0.01500206,0.0149866,0.49996658,1,29268,0.0,1.0,ZERO_KEY,7.3568,4728,2340,2388,0,0,0,1,0,0,0,0,0,60820,30336,30336,378,297851,566,0,0,0,0,0,4547,0,1,594765,0,False,False,0,"{""afterpulse_total_count"": 566, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,189258,0,0.0,4570014.367521,0.03988735,0.03790892,0.04186578,7549,94795,94463,0.0209508127,0.0119293216,0.0097192495,0.01499911,0.01499791,0.49994852,1,18926,2.0,0.63095734448,ZERO_KEY,7.0299,1955,960,995,0,0,0,1,0,0,0,0,0,38117,19178,19178,230,191137,357,0,0,0,0,0,1895,0,1,381883,0,False,False,0,"{""afterpulse_total_count"": 357, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
80.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7748,0,0.0,188125.672884,0.0003872,0.0,0.00086319,3,3846,3902,0.0009464627,0.0001684552,5.0039e-06,0.0,0.0,0.6,0,775,16.0,0.025118864315,ZERO_KEY,16.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15552,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4782,0,0.0,118761.113627,0.0,0.0,0.00077111,0,2469,2313,0.0005811671,0.000131129,1.9969e-06,0.0,0.0,0.0,0,478,18.0,0.015848931925,ZERO_KEY,13.8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9733,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7882,0,0.0,188125.672884,0.03768079,0.02785864,0.04750294,297,3981,3901,0.0008763109,0.0005020351,0.0003691901,0.01497647,0.01593625,0.49864499,1,788,16.0,0.025118864315,ZERO_KEY,7.7154,4,1,3,0,0,0,1,0,0,0,0,0,1555,763,763,5,7708,11,0,0,0,0,0,2,0,1,15562,0,False,False,0,"{""afterpulse_total_count"": 11, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4750,0,0.0,118761.113627,0.04021053,0.02739358,0.05302748,191,2329,2421,0.0005264314,0.0002926591,0.0002460758,0.01496082,0.01365188,0.50406504,1,475,18.0,0.015848931925,ZERO_KEY,6.2809,0,0,0,0,0,0,1,0,0,0,0,0,956,484,484,7,4929,12,0,0,0,0,0,5,0,1,9641,0,False,False,0,"{""afterpulse_total_count"": 12, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3060,0,0.0,74957.836219,0.03823529,0.02236404,0.05410655,117,1535,1525,0.0003408295,0.0001871059,0.0001460733,0.01503484,0.01069519,0.50684932,1,306,20.0,0.01,ZERO_KEY,6.4734,0,0,0,0,0,0,1,0,0,0,0,0,577,295,295,6,3045,9,0,0,0,0,0,2,0,1,6134,0,False,False,0,"{""afterpulse_total_count"": 9, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1956,0,0.0,47305.011649,0.03783231,0.01802115,0.05764348,74,926,1030,0.0002171823,0.000127253,9.1046e-05,0.01495972,0.01574803,0.50549451,1,196,22.0,0.006309573445,ZERO_KEY,7.6826,0,0,0,0,0,0,1,0,0,0,0,0,380,188,188,1,1932,4,0,0,0,0,0,1,0,1,3896,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1248,0,0.0,29851.35302,0.03685897,0.01270662,0.06101132,46,639,609,0.0001402828,6.99351e-05,5.59474e-05,0.01515152,0.01428571,0.5,1,125,24.0,0.003981071706,ZERO_KEY,9.9117,0,0,0,0,0,0,1,0,0,0,0,0,218,111,111,2,1181,2,0,0,0,0,0,1,0,1,2433,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,805,0,0.0,18836.486761,0.03478261,0.00282192,0.0667433,28,407,398,8.94839e-05,5.40265e-05,3.50333e-05,0.01396648,0.0,0.51428571,1,80,26.0,0.002511886432,ZERO_KEY,6.1986,0,0,0,0,0,0,1,0,0,0,0,0,154,75,75,0,777,1,0,0,0,0,0,0,0,1,1549,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,LIM_2014
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,121043,0,0.0,2920410.345794,0.00037177,0.00034129,0.00040224,45,60860,60183,0.0147472432,0.0029873017,8.99181e-05,0.0,0.0,0.5,0,12104,4.0,0.398107170553,ZERO_KEY,6.6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241747,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,76724,0,0.0,1857667.938681,0.00036494,0.00031687,0.00041302,28,38599,38125,0.009340424,0.0019476575,5.49509e-05,0.0,0.0,0.50909091,0,7672,6.0,0.251188643151,ZERO_KEY,6.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153142,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,48395,0,0.0,1178166.633955,0.00035128,0.00027505,0.0004275,17,24188,24207,0.0058975535,0.0011733458,3.30157e-05,0.0,0.0,0.51515152,0,4840,8.0,0.158489319246,ZERO_KEY,6.5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97191,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
