distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_detector_det_eff_d0
90.0,False,10000000,b92,B92Protocol,4051,0,0.0,79197.58973,0.0,0.0,0.0009102,0,2026,2025,0.0004943398,9.39556e-05,2.0021e-06,0.0,0.0,0.0,0,405,18.0,0.015848931925,ZERO_KEY,14.5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8071,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
100.0,False,10000000,b92,B92Protocol,2609,0,0.0,49981.257029,0.00038329,0.0,0.0017962,1,1306,1303,0.0003173573,6.70309e-05,3e-06,0.0,0.0,0.33333333,0,261,20.0,0.01,ZERO_KEY,14.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5179,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
130.0,False,10000000,b92,B92Protocol,634,0,0.0,12558.249224,0.0,0.0,0.00580153,0,316,318,7.66502e-05,2.09876e-05,0.0,0.0,0.0,0.0,0,63,26.0,0.002511886432,ZERO_KEY,16.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
80.0,False,10000000,b92,B92Protocol,6454,0,0.0,125476.128422,0.00046483,0.0,0.00103623,3,3227,3227,0.0007876461,0.0001499274,4.9887e-06,0.0,0.0,0.6,0,645,16.0,0.025118864315,ZERO_KEY,17.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12856,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,False,10000000,b92,B92Protocol,249,0,0.0,4999.812507,0.0,0.0,0.01470558,0,125,124,2.98752e-05,1.0003e-05,0.0,0.0,0.0,0.0,0,25,30.0,0.001,ZERO_KEY,15.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
140.0,False,10000000,b92,B92Protocol,388,0,0.0,7923.995012,0.0,0.0,0.00946237,0,193,195,4.77617e-05,4.9896e-06,1.0001e-06,0.0,0.0,0.0,0,39,28.0,0.001584893192,ZERO_KEY,16.9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
10.0,True,10000000,b92,B92Protocol,158194,19288,0.0019288,3081872.882826,0.03945156,0.03728961,0.04161351,6241,79097,79097,0.0175474487,0.0098833862,0.0079592134,0.01499366,0.01496612,0.49993734,1,15819,2.0,0.63095734448,OK,7.8273,1283,647,636,0,0,0,1,0,0,0,0,0,38109,19228,19228,203,159436,304,0,0,0,0,0,1349,0,1,318967,0,False,False,0,"{""afterpulse_total_count"": 304, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
0.0,True,10000000,b92,B92Protocol,245392,33116,0.0033116,4819313.396138,0.03996055,0.03822774,0.04169337,9806,122697,122695,0.027176092,0.0153624335,0.0126323704,0.01499657,0.01495935,0.49992085,1,24539,0.0,1.0,OK,8.0306,3215,1613,1602,0,0,0,1,0,0,0,0,0,60814,30581,30581,327,248998,477,0,0,0,0,0,3223,0,1,497974,0,False,False,0,"{""afterpulse_total_count"": 477, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
20.0,True,10000000,b92,B92Protocol,100793,8872,0.0008872,1961257.174125,0.03950671,0.03680029,0.04221313,3982,50396,50397,0.011176681,0.0062980784,0.0050918247,0.01499016,0.0149088,0.5,1,10079,4.0,0.398107170553,OK,7.9912,493,245,248,0,0,0,1,0,0,0,0,0,24322,12063,12063,129,101343,205,0,0,0,0,0,560,0,1,202528,0,False,False,0,"{""afterpulse_total_count"": 205, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
30.0,True,10000000,b92,B92Protocol,63718,4358,0.0004358,1244223.316069,0.03929816,0.03589365,0.04270267,2504,31860,31858,0.0070599751,0.0040510081,0.0031898245,0.01501549,0.01481116,0.5,1,6372,6.0,0.251188643151,OK,8.1759,207,101,106,0,0,0,1,0,0,0,0,0,15211,7600,7600,73,64090,124,0,0,0,0,0,240,0,1,127735,0,False,False,0,"{""afterpulse_total_count"": 124, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
50.0,True,10000000,b92,B92Protocol,25975,0,0.0,498132.008858,0.03980751,0.03446638,0.04514863,1034,12988,12987,0.0028779,0.0016239988,0.0013286289,0.0150291,0.01478743,0.49924812,1,2598,10.0,0.1,ZERO_KEY,7.898,34,20,14,0,0,0,1,0,0,0,0,0,6146,3081,3081,26,25940,44,0,0,0,0,0,42,0,1,51519,0,False,False,0,"{""afterpulse_total_count"": 44, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
60.0,True,10000000,b92,B92Protocol,15918,0,0.0,314733.983913,0.03938937,0.03249089,0.04628785,627,7958,7960,0.001759998,0.0010407929,0.0007971658,0.01505682,0.01536984,0.50062735,1,1592,12.0,0.063095734448,ZERO_KEY,8.7987,17,7,10,0,0,0,1,0,0,0,0,0,4070,2051,2051,14,16049,25,0,0,0,0,0,20,0,1,32072,0,False,False,0,"{""afterpulse_total_count"": 25, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
40.0,True,10000000,b92,B92Protocol,40441,182,1.82e-05,787764.660056,0.04015727,0.03585961,0.04445492,1624,20220,20221,0.0044834607,0.0024759845,0.0020979189,0.01500028,0.01533495,0.49976156,1,4044,8.0,0.158489319246,OK,11.4478,87,51,36,0,0,0,1,0,0,0,0,0,9690,4897,4897,56,40259,93,0,0,0,0,0,93,0,1,80678,0,False,False,0,"{""afterpulse_total_count"": 93, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
100.0,True,10000000,b92,B92Protocol,2533,0,0.0,49981.257029,0.03829451,0.02063147,0.05595755,97,1267,1266,0.0002817413,0.0001562051,0.0001228691,0.01508429,0.01282051,0.49593496,1,253,20.0,0.01,ZERO_KEY,6.3216,0,0,0,0,0,0,1,0,0,0,0,0,577,300,300,5,2549,5,0,0,0,0,0,3,0,1,5106,0,False,False,0,"{""afterpulse_total_count"": 5, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
90.0,True,10000000,b92,B92Protocol,3932,0,0.0,79197.58973,0.0378942,0.02404982,0.05173858,149,1967,1965,0.0004377041,0.00024293,0.000187211,0.01484866,0.01646091,0.4973262,1,393,18.0,0.015848931925,ZERO_KEY,7.1175,0,0,0,0,0,0,1,0,0,0,0,0,958,511,511,5,4075,10,0,0,0,0,0,2,0,1,8034,0,False,False,0,"{""afterpulse_total_count"": 10, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
80.0,True,10000000,b92,B92Protocol,6513,0,0.0,125476.128422,0.03869185,0.0277513,0.04963239,252,3257,3256,0.0007192845,0.0004378437,0.0003204371,0.01494353,0.01369863,0.5,1,651,16.0,0.025118864315,ZERO_KEY,8.2373,6,4,2,0,0,0,1,0,0,0,0,0,1553,762,762,5,6550,10,0,0,0,0,0,8,0,1,12935,0,False,False,0,"{""afterpulse_total_count"": 10, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
120.0,True,10000000,b92,B92Protocol,991,0,0.0,19902.387297,0.03935419,0.01103257,0.0676758,39,496,495,0.0001095814,6.31514e-05,5.10402e-05,0.01596351,0.0,0.49019608,1,99,24.0,0.003981071706,ZERO_KEY,6.5516,0,0,0,0,0,0,1,0,0,0,0,0,220,116,116,2,1016,3,0,0,0,0,0,0,0,1,1966,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
110.0,True,10000000,b92,B92Protocol,1622,0,0.0,31540.40448,0.0431566,0.02089647,0.06541673,70,811,811,0.0001793005,9.58196e-05,9.19662e-05,0.0153417,0.02083333,0.5,1,162,22.0,0.006309573445,ZERO_KEY,10.6303,0,0,0,0,0,0,1,0,0,0,0,0,375,199,199,5,1607,6,0,0,0,0,0,0,0,1,3259,0,False,False,0,"{""afterpulse_total_count"": 6, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
130.0,True,10000000,b92,B92Protocol,655,0,0.0,12558.249224,0.04274809,0.00948393,0.07601226,28,328,327,7.18697e-05,3.90866e-05,4.09336e-05,0.01391304,0.0,0.48780488,1,66,26.0,0.002511886432,ZERO_KEY,6.8058,0,0,0,0,0,0,1,0,0,0,0,0,145,73,73,1,660,3,0,0,0,0,0,1,0,1,1299,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,True,10000000,b92,B92Protocol,241,0,0.0,4999.812507,0.0373444,0.0,0.09848754,9,121,120,2.60024e-05,2.19984e-05,1.09927e-05,0.01923077,0.0,0.45454545,1,24,30.0,0.001,ZERO_KEY,6.4153,0,0,0,0,0,0,1,0,0,0,0,0,63,32,32,1,230,1,0,0,0,0,0,0,0,1,475,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
70.0,True,10000000,b92,B92Protocol,10110,0,0.0,198756.860882,0.03976261,0.03113047,0.04839475,402,5056,5054,0.0011214612,0.0006222521,0.0005163031,0.01493702,0.01605136,0.5,1,1011,14.0,0.039810717055,ZERO_KEY,16.8999,6,2,4,0,0,0,1,0,0,0,0,0,2406,1220,1220,10,10254,16,0,0,0,0,0,9,0,1,20476,0,False,False,0,"{""afterpulse_total_count"": 16, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
10.0,False,10000000,b92,B92Protocol,188624,48493,0.0048493,4570014.367521,0.00046654,0.00044698,0.00048609,88,94313,94311,0.022964897,0.0047736271,0.0001749094,0.0,0.0,0.50285714,0,18862,2.0,0.63095734448,OK,7.6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378628,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
0.0,False,10000000,b92,B92Protocol,297287,78767,0.0078767,7100768.934142,0.00040701,0.00039461,0.00041942,121,148644,148643,0.0361898839,0.007476329,0.0002433183,0.0,0.0,0.49794239,0,29729,0.0,1.0,OK,9.9434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593427,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
30.0,False,10000000,b92,B92Protocol,76584,15978,0.0015978,1857667.938681,0.00035255,0.00030439,0.00040072,27,38291,38293,0.0093402199,0.001819528,5.29762e-05,0.0,0.0,0.50943396,0,7658,6.0,0.251188643151,OK,6.7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153117,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
