distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage
150.0,True,10000,bb84-decoy,BB84DecoyProtocol,0,0,0.0,7499.578149,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30.0,0.001,ZERO_KEY,0.0032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
150.0,False,100000,bb84-decoy,BB84DecoyProtocol,2,0,0.0,7499.578149,0.0,0.0,0.84188612,0,0,2,3.33695e-05,0.0,0.0,0.0,0.0,0.0,0,1,30.0,0.001,ZERO_KEY,0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
100.0,True,100000,bb84-decoy,BB84DecoyProtocol,48,0,0.0,74957.836219,0.0,0.0,0.07397279,0,0,48,0.0007370061,0.0001988368,0.0,0.0,0.0,0.0,1,5,20.0,0.01,ZERO_KEY,0.029,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,26,1,0,0,0,0,0,0,0,1,57,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
0.0,True,100000,bb84-decoy,BB84DecoyProtocol,3806,0,0.0,7100768.934142,0.01681555,0.01220815,0.02142296,64,41,3765,0.0593650635,0.0121199879,0.0,0.01738643,0.00833333,0.0,1,381,0.0,1.0,ZERO_KEY,0.0327,5,3,2,0,0,0,1,0,0,0,0,0,473,252,252,5,2352,7,0,0,0,0,0,24,0,1,4656,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
50.0,True,100000,bb84-decoy,BB84DecoyProtocol,388,0,0.0,745804.867286,0.0128866,0.0,0.02981533,5,1,387,0.0060511094,0.0012463233,0.0,0.01101928,0.04,0.0,1,39,10.0,0.1,ZERO_KEY,0.0336,0,0,0,0,0,0,1,0,0,0,0,0,41,17,17,0,225,0,0,0,0,0,0,0,0,1,447,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
150.0,True,100000,bb84-decoy,BB84DecoyProtocol,7,0,0.0,7499.578149,0.14285714,0.0,0.5787232,1,0,7,0.0001170412,0.0,0.0,0.14285714,0.0,0.0,1,1,30.0,0.001,ZERO_KEY,0.0489,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,8,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
50.0,False,1000000,bb84-decoy,BB84DecoyProtocol,4014,0,0.0,745804.867286,0.0,0.0,0.00091858,0,36,3978,0.0063259497,0.0010884218,0.0,0.0,0.0,0.0,0,401,10.0,0.1,ZERO_KEY,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
100.0,True,1000000,bb84-decoy,BB84DecoyProtocol,421,0,0.0,74957.836219,0.02375297,0.00425817,0.04324777,10,5,416,0.0006787021,6.97882e-05,0.0,0.02211302,0.07142857,0.0,1,42,20.0,0.01,ZERO_KEY,0.4314,0,0,0,0,0,0,1,0,0,0,0,0,55,26,26,1,243,2,0,0,0,0,0,1,0,1,501,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
0.0,False,1000000,bb84-decoy,BB84DecoyProtocol,37994,0,0.0,7100768.934142,0.0,0.0,9.709e-05,0,489,37505,0.0592770047,0.0123093845,0.0,0.0,0.0,0.0,0,3799,0.0,1.0,ZERO_KEY,0.5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46277,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
50.0,True,1000000,bb84-decoy,BB84DecoyProtocol,4085,0,0.0,745804.867286,0.01542228,0.01115538,0.01968918,63,47,4038,0.0064351029,0.0011018014,0.0,0.01423027,0.03636364,0.0,1,408,10.0,0.1,ZERO_KEY,0.4808,0,0,0,0,0,0,1,0,0,0,0,0,463,242,242,1,2467,3,0,0,0,0,0,3,0,1,4962,0,False,False,0,"{""afterpulse_total_count"": 3, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
100.0,False,1000000,bb84-decoy,BB84DecoyProtocol,345,0,0.0,74957.836219,0.0,0.0,0.01063544,0,4,341,0.0005314939,0.0001298351,0.0,0.0,0.0,0.0,0,34,20.0,0.01,ZERO_KEY,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
0.0,True,1000000,bb84-decoy,BB84DecoyProtocol,37555,0,0.0,7100768.934142,0.01587006,0.01455468,0.01718543,596,460,37095,0.0585105762,0.0122187297,6.00658e-05,0.01575768,0.01469988,0.58333333,1,3756,0.0,1.0,ZERO_KEY,0.4913,48,28,20,0,0,0,1,0,0,0,0,0,4733,2374,2374,41,22989,53,0,0,0,0,0,288,0,1,45995,0,False,False,0,"{""afterpulse_total_count"": 53, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
150.0,False,1000000,bb84-decoy,BB84DecoyProtocol,37,0,0.0,7499.578149,0.0,0.0,0.09489059,0,0,37,5.99727e-05,4.9967e-06,0.0,0.0,0.0,0.0,0,4,30.0,0.001,ZERO_KEY,0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
150.0,True,1000000,bb84-decoy,BB84DecoyProtocol,39,0,0.0,7499.578149,0.0,0.0,0.0902511,0,0,39,6.50709e-05,0.0,0.0,0.0,0.0,0.0,1,4,30.0,0.001,ZERO_KEY,0.5538,0,0,0,0,0,0,1,0,0,0,0,0,5,2,2,1,22,1,0,0,0,0,0,0,0,1,49,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0
