distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_detector_det_eff_d0
120.0,False,1000000,bb84-decoy,BB84DecoyProtocol,107,0,0.0,19902.387297,0.0,0.0,0.033888,0,53,54,0.0001274691,5.00581e-05,0.0,0.0,0.0,0.0,0,11,24.0,0.003981071706,ZERO_KEY,5.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
80.0,False,1000000,bb84-decoy,BB84DecoyProtocol,649,0,0.0,125476.128422,0.0,0.0,0.00566782,0,320,329,0.0007955639,0.0001295066,0.0,0.0,0.0,0.0,0,65,16.0,0.025118864315,ZERO_KEY,5.7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
110.0,False,1000000,bb84-decoy,BB84DecoyProtocol,165,0,0.0,31540.40448,0.0,0.0,0.02210878,0,87,78,0.0001949008,8.01828e-05,1.00179e-05,0.0,0.0,0.0,0,16,22.0,0.006309573445,ZERO_KEY,5.8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
20.0,False,1000000,bb84-decoy,BB84DecoyProtocol,10023,293,0.000293,1961257.174125,0.0,0.0,0.00036797,0,5040,4983,0.0122171555,0.0023884952,0.0001297923,0.0,0.0,0.53846154,0,1002,4.0,0.398107170553,OK,6.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20068,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
0.0,True,1000000,bb84-decoy,BB84DecoyProtocol,24633,0,0.0,4819313.396138,0.25794666,0.25249165,0.26345882,6354,12416,12217,0.0273120562,0.0148185181,0.013012993,0.23372998,0.4122807,0.49961568,1,2463,0.0,1.0,ZERO_KEY,6.1273,325,164,161,0,0,0,1,0,0,0,0,0,6115,3027,3027,35,25041,40,0,0,0,0,0,337,0,1,49765,0,False,False,0,"{""afterpulse_total_count"": 40, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
50.0,True,1000000,bb84-decoy,BB84DecoyProtocol,2582,0,0.0,498132.008858,0.267622,0.25062314,0.28514933,691,1270,1312,0.0028589815,0.0016459181,0.0012969125,0.24475524,0.42424242,0.50387597,1,258,10.0,0.1,ZERO_KEY,2.0665,2,2,0,0,0,0,1,0,0,0,0,0,642,308,308,2,2511,6,0,0,0,0,0,3,0,1,5044,0,False,False,0,"{""afterpulse_total_count"": 6, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
90.0,True,1000000,bb84-decoy,BB84DecoyProtocol,407,0,0.0,79197.58973,0.25798526,0.21614416,0.30338549,105,204,203,0.0004398191,0.0002696171,0.000281325,0.21875,0.40740741,0.5,1,41,18.0,0.015848931925,ZERO_KEY,0.6894,0,0,0,0,0,0,1,0,0,0,0,0,101,48,48,0,412,0,0,0,0,0,0,0,0,1,808,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
70.0,False,1000000,bb84-decoy,BB84DecoyProtocol,1039,0,0.0,198756.860882,0.0,0.0,0.00354412,0,543,496,0.0012757955,0.0001797107,0.0,0.0,0.0,0.0,0,104,14.0,0.039810717055,ZERO_KEY,6.3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
110.0,True,1000000,bb84-decoy,BB84DecoyProtocol,177,0,0.0,31540.40448,0.21468927,0.15663123,0.28255785,38,91,86,0.0001975289,0.0001498576,3.99912e-05,0.20886076,0.26666667,0.5,1,18,22.0,0.006309573445,ZERO_KEY,0.9117,0,0,0,0,0,0,1,0,0,0,0,0,40,23,23,0,165,0,0,0,0,0,0,0,0,1,352,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
100.0,True,1000000,bb84-decoy,BB84DecoyProtocol,230,0,0.0,49981.257029,0.26086957,0.20536335,0.32265306,60,113,117,0.0002476142,0.0001691744,0.0001501787,0.21212121,0.47058824,0.46666667,1,23,20.0,0.01,ZERO_KEY,0.9654,0,0,0,0,0,0,1,0,0,0,0,0,70,39,39,0,235,0,0,0,0,0,0,0,0,1,469,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,False,1000000,bb84-decoy,BB84DecoyProtocol,17,0,0.0,4999.812507,0.0,0.0,0.19506432,0,12,5,1.75002e-05,2.99718e-05,0.0,0.0,0.0,0.0,0,2,30.0,0.001,ZERO_KEY,6.7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
150.0,True,1000000,bb84-decoy,BB84DecoyProtocol,28,0,0.0,4999.812507,0.25,0.10690799,0.44871545,7,9,19,3.12356e-05,3.00538e-05,0.0,0.24,0.33333333,0.0,1,3,30.0,0.001,ZERO_KEY,1.0716,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,33,0,0,0,0,0,0,0,0,1,64,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
130.0,False,1000000,bb84-decoy,BB84DecoyProtocol,55,0,0.0,12558.249224,0.0,0.0,0.06487076,0,24,31,6.74904e-05,1.00062e-05,0.0,0.0,0.0,0.0,0,6,26.0,0.002511886432,ZERO_KEY,7.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
40.0,False,1000000,bb84-decoy,BB84DecoyProtocol,3930,0,0.0,787764.660056,0.0,0.0,0.00093821,0,1967,1963,0.0047742232,0.0010207554,4.03608e-05,0.0,0.0,0.5,0,393,8.0,0.158489319246,ZERO_KEY,7.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7868,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
60.0,True,1000000,bb84-decoy,BB84DecoyProtocol,1603,0,0.0,314733.983913,0.23331254,0.21279986,0.25480647,374,794,809,0.0017631307,0.0010015123,0.0009211976,0.21119773,0.33,0.5,1,160,12.0,0.063095734448,ZERO_KEY,2.2273,3,3,0,0,0,0,1,0,0,0,0,0,406,194,194,0,1619,2,0,0,0,0,0,2,0,1,3252,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
140.0,True,1000000,bb84-decoy,BB84DecoyProtocol,49,0,0.0,7923.995012,0.32653061,0.19948534,0.47540071,16,26,23,5.87565e-05,9.9878e-06,1.00034e-05,0.29787234,1.0,0.0,1,5,28.0,0.001584893192,ZERO_KEY,1.664,0,0,0,0,0,0,1,0,0,0,0,0,13,6,6,0,45,0,0,0,0,0,0,0,0,1,88,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
40.0,True,1000000,bb84-decoy,BB84DecoyProtocol,4094,0,0.0,787764.660056,0.25622863,0.24291188,0.26989408,1049,2026,2068,0.0045087657,0.0028049791,0.0020581916,0.23309313,0.35587189,0.49756098,1,409,8.0,0.158489319246,ZERO_KEY,3.5941,14,8,6,0,0,0,1,0,0,0,0,0,961,451,451,9,4100,14,0,0,0,0,0,7,0,1,8193,0,False,False,0,"{""afterpulse_total_count"": 14, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
120.0,True,1000000,bb84-decoy,BB84DecoyProtocol,93,0,0.0,19902.387297,0.23655914,0.15457525,0.33596114,22,48,45,0.000110005,3.99788e-05,1.00017e-05,0.25,0.0,0.0,1,9,24.0,0.003981071706,ZERO_KEY,4.4478,0,0,0,0,0,0,1,0,0,0,0,0,20,12,12,0,92,0,0,0,0,0,0,0,0,1,209,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
10.0,False,1000000,bb84-decoy,BB84DecoyProtocol,19033,1792,0.001792,4570014.367521,0.0,0.0,0.0001938,0,9509,9524,0.0232273946,0.0044432019,0.0001793543,0.0,0.0,0.55555556,0,1903,2.0,0.63095734448,OK,4.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37906,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
80.0,True,1000000,bb84-decoy,BB84DecoyProtocol,609,0,0.0,125476.128422,0.272578,0.23756696,0.30981112,166,298,311,0.0006701324,0.00041774,0.0003111919,0.24440299,0.52380952,0.51612903,1,61,16.0,0.025118864315,ZERO_KEY,8.1225,0,0,0,0,0,0,1,0,0,0,0,0,147,70,70,0,665,1,0,0,0,0,0,1,0,1,1263,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
60.0,False,1000000,bb84-decoy,BB84DecoyProtocol,2040,0,0.0,471544.43659,0.0,0.0,0.00180664,0,1008,1032,0.0024922882,0.0004287865,3.01057e-05,0.0,0.0,0.33333333,0,204,12.0,0.063095734448,ZERO_KEY,7.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
130.0,True,1000000,bb84-decoy,BB84DecoyProtocol,43,0,0.0,12558.249224,0.23255814,0.11755357,0.38630821,10,22,21,4.37642e-05,5.00907e-05,2.98686e-05,0.17142857,0.8,0.33333333,1,4,26.0,0.002511886432,ZERO_KEY,8.0429,0,0,0,0,0,0,1,0,0,0,0,0,15,7,7,0,66,0,0,0,0,0,0,0,0,1,109,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.1,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.1
50.0,False,1000000,bb84-decoy,BB84DecoyProtocol,3142,0,0.0,745804.867286,0.0,0.0,0.00117337,0,1573,1569,0.0038212886,0.0008018282,2.01104e-05,0.0,0.0,0.0,0,314,10.0,0.1,ZERO_KEY,7.3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.15
